2023-12-16 10:39:15 status unpacked libtotem0:amd64 43.0-2
2023-12-16 10:39:15 install gir1.2-totem-1.0:amd64 <none> 43.0-2
2023-12-16 10:39:15 status half-installed gir1.2-totem-1.0:amd64 43.0-2
2023-12-16 10:39:15 status unpacked gir1.2-totem-1.0:amd64 43.0-2
2023-12-16 10:39:15 install libtracker-sparql-3.0-0:amd64 <none> 3.4.2-1
2023-12-16 10:39:15 status half-installed libtracker-sparql-3.0-0:amd64 3.4.2-1
2023-12-16 10:39:15 status unpacked libtracker-sparql-3.0-0:amd64 3.4.2-1
2023-12-16 10:39:15 install gir1.2-tracker-3.0:amd64 <none> 3.4.2-1
2023-12-16 10:39:15 status half-installed gir1.2-tracker-3.0:amd64 3.4.2-1
2023-12-16 10:39:15 status unpacked gir1.2-tracker-3.0:amd64 3.4.2-1
2023-12-16 10:39:15 install libwebkit2gtk-4.0-37:amd64 <none> 2.42.3-1~deb12u1
2023-12-16 10:39:15 status half-installed libwebkit2gtk-4.0-37:amd64 2.42.3-1~deb12u1
2023-12-16 10:39:20 status unpacked libwebkit2gtk-4.0-37:amd64 2.42.3-1~deb12u1
2023-12-16 10:39:20 install gir1.2-webkit2-4.0:amd64 <none> 2.42.3-1~deb12u1
2023-12-16 10:39:20 status half-installed gir1.2-webkit2-4.0:amd64 2.42.3-1~deb12u1
2023-12-16 10:39:20 status unpacked gir1.2-webkit2-4.0:amd64 2.42.3-1~deb12u1
2023-12-16 10:39:20 install libxres1:amd64 <none> 2:1.2.1-1
2023-12-16 10:39:20 status half-installed libxres1:amd64 2:1.2.1-1
2023-12-16 10:39:20 status unpacked libxres1:amd64 2:1.2.1-1
2023-12-16 10:39:20 install libwnck-3-common:all <none> 43.0-3
2023-12-16 10:39:20 status half-installed libwnck-3-common:all 43.0-3
2023-12-16 10:39:20 status unpacked libwnck-3-common:all 43.0-3
2023-12-16 10:39:20 install libwnck-3-0:amd64 <none> 43.0-3
2023-12-16 10:39:20 status half-installed libwnck-3-0:amd64 43.0-3
2023-12-16 10:39:21 status unpacked libwnck-3-0:amd64 43.0-3
2023-12-16 10:39:21 install gir1.2-wnck-3.0:amd64 <none> 43.0-3
2023-12-16 10:39:21 status half-installed gir1.2-wnck-3.0:amd64 43.0-3
2023-12-16 10:39:21 status unpacked gir1.2-wnck-3.0:amd64 43.0-3
2023-12-16 10:39:21 install gjs:amd64 <none> 1.74.2-1+deb12u1
2023-12-16 10:39:21 status half-installed gjs:amd64 1.74.2-1+deb12u1
2023-12-16 10:39:21 status unpacked gjs:amd64 1.74.2-1+deb12u1
2023-12-16 10:39:21 install libgnomekbd-common:all <none> 3.28.1-1
2023-12-16 10:39:21 status half-installed libgnomekbd-common:all 3.28.1-1
2023-12-16 10:39:21 status unpacked libgnomekbd-common:all 3.28.1-1
2023-12-16 10:39:21 install libxklavier16:amd64 <none> 5.4-4
2023-12-16 10:39:21 status half-installed libxklavier16:amd64 5.4-4
2023-12-16 10:39:21 status unpacked libxklavier16:amd64 5.4-4
2023-12-16 10:39:21 install libgnomekbd8:amd64 <none> 3.28.1-1
2023-12-16 10:39:21 status half-installed libgnomekbd8:amd64 3.28.1-1
2023-12-16 10:39:21 status unpacked libgnomekbd8:amd64 3.28.1-1
2023-12-16 10:39:21 install gkbd-capplet:amd64 <none> 3.28.1-1
2023-12-16 10:39:21 status half-installed gkbd-capplet:amd64 3.28.1-1
2023-12-16 10:39:21 status unpacked gkbd-capplet:amd64 3.28.1-1
2023-12-16 10:39:21 install gnome-bluetooth-sendto:amd64 <none> 42.5-3
2023-12-16 10:39:21 status half-installed gnome-bluetooth-sendto:amd64 42.5-3
2023-12-16 10:39:21 status unpacked gnome-bluetooth-sendto:amd64 42.5-3
2023-12-16 10:39:21 install libgtksourceview-5-common:all <none> 5.6.2-1
2023-12-16 10:39:21 status half-installed libgtksourceview-5-common:all 5.6.2-1
2023-12-16 10:39:21 status unpacked libgtksourceview-5-common:all 5.6.2-1
2023-12-16 10:39:21 install libgtksourceview-5-0:amd64 <none> 5.6.2-1
2023-12-16 10:39:21 status half-installed libgtksourceview-5-0:amd64 5.6.2-1
2023-12-16 10:39:22 status unpacked libgtksourceview-5-0:amd64 5.6.2-1
2023-12-16 10:39:22 install gnome-calculator:amd64 <none> 1:43.0.1-2
2023-12-16 10:39:22 status half-installed gnome-calculator:amd64 1:43.0.1-2
2023-12-16 10:39:22 status unpacked gnome-calculator:amd64 1:43.0.1-2
2023-12-16 10:39:22 install gnome-characters:amd64 <none> 43.1-1+deb12u1
2023-12-16 10:39:22 status half-installed gnome-characters:amd64 43.1-1+deb12u1
2023-12-16 10:39:22 status unpacked gnome-characters:amd64 43.1-1+deb12u1
2023-12-16 10:39:22 install libfolks26:amd64 <none> 0.15.5-2+b1
2023-12-16 10:39:22 status half-installed libfolks26:amd64 0.15.5-2+b1
2023-12-16 10:39:22 status unpacked libfolks26:amd64 0.15.5-2+b1
2023-12-16 10:39:22 install libfolks-eds26:amd64 <none> 0.15.5-2+b1
2023-12-16 10:39:22 status half-installed libfolks-eds26:amd64 0.15.5-2+b1
2023-12-16 10:39:23 status unpacked libfolks-eds26:amd64 0.15.5-2+b1
2023-12-16 10:39:23 install libportal1:amd64 <none> 0.6-4
2023-12-16 10:39:23 status half-installed libportal1:amd64 0.6-4
2023-12-16 10:39:23 status unpacked libportal1:amd64 0.6-4
2023-12-16 10:39:23 install gnome-contacts:amd64 <none> 43.1-1
2023-12-16 10:39:23 status half-installed gnome-contacts:amd64 43.1-1
2023-12-16 10:39:23 status unpacked gnome-contacts:amd64 43.1-1
2023-12-16 10:39:23 install libcolord-gtk4-1:amd64 <none> 0.3.0-3.1
2023-12-16 10:39:23 status half-installed libcolord-gtk4-1:amd64 0.3.0-3.1
2023-12-16 10:39:23 status unpacked libcolord-gtk4-1:amd64 0.3.0-3.1
2023-12-16 10:39:23 install libgnome-bluetooth-ui-3.0-13:amd64 <none> 42.5-3
2023-12-16 10:39:23 status half-installed libgnome-bluetooth-ui-3.0-13:amd64 42.5-3
2023-12-16 10:39:23 status unpacked libgnome-bluetooth-ui-3.0-13:amd64 42.5-3
2023-12-16 10:39:23 install libgnome-rr-4-2:amd64 <none> 43.2-2
2023-12-16 10:39:23 status half-installed libgnome-rr-4-2:amd64 43.2-2
2023-12-16 10:39:23 status unpacked libgnome-rr-4-2:amd64 43.2-2
2023-12-16 10:39:23 install libgoa-backend-1.0-1:amd64 <none> 3.46.0-1
2023-12-16 10:39:23 status half-installed libgoa-backend-1.0-1:amd64 3.46.0-1
2023-12-16 10:39:23 status unpacked libgoa-backend-1.0-1:amd64 3.46.0-1
2023-12-16 10:39:23 install libgtop2-common:all <none> 2.40.0-2
2023-12-16 10:39:23 status half-installed libgtop2-common:all 2.40.0-2
2023-12-16 10:39:23 status unpacked libgtop2-common:all 2.40.0-2
2023-12-16 10:39:23 install libgtop-2.0-11:amd64 <none> 2.40.0-2
2023-12-16 10:39:23 status half-installed libgtop-2.0-11:amd64 2.40.0-2
2023-12-16 10:39:23 status unpacked libgtop-2.0-11:amd64 2.40.0-2
2023-12-16 10:39:23 install libnma-gtk4-0:amd64 <none> 1.10.6-1
2023-12-16 10:39:23 status half-installed libnma-gtk4-0:amd64 1.10.6-1
2023-12-16 10:39:23 status unpacked libnma-gtk4-0:amd64 1.10.6-1
2023-12-16 10:39:23 install libpwquality-common:all <none> 1.4.5-1
2023-12-16 10:39:23 status half-installed libpwquality-common:all 1.4.5-1
2023-12-16 10:39:23 status unpacked libpwquality-common:all 1.4.5-1
2023-12-16 10:39:24 install libpwquality1:amd64 <none> 1.4.5-1+b1
2023-12-16 10:39:24 status half-installed libpwquality1:amd64 1.4.5-1+b1
2023-12-16 10:39:24 status unpacked libpwquality1:amd64 1.4.5-1+b1
2023-12-16 10:39:24 install libtalloc2:amd64 <none> 2.4.0-f2
2023-12-16 10:39:24 status half-installed libtalloc2:amd64 2.4.0-f2
2023-12-16 10:39:24 status unpacked libtalloc2:amd64 2.4.0-f2
2023-12-16 10:39:24 install libtevent0:amd64 <none> 0.14.1-1
2023-12-16 10:39:24 status half-installed libtevent0:amd64 0.14.1-1
2023-12-16 10:39:24 status unpacked libtevent0:amd64 0.14.1-1
2023-12-16 10:39:24 install libldb2:amd64 <none> 2:2.6.2+samba4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:24 status half-installed libldb2:amd64 2:2.6.2+samba4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:24 status unpacked libldb2:amd64 2:2.6.2+samba4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:24 install libwbclient0:amd64 <none> 2:4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:24 status half-installed libwbclient0:amd64 2:4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:24 status unpacked libwbclient0:amd64 2:4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:25 install samba-libs:amd64 <none> 2:4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:25 status half-installed samba-libs:amd64 2:4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:26 status unpacked samba-libs:amd64 2:4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:26 install libsmbclient:amd64 <none> 2:4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:26 status half-installed libsmbclient:amd64 2:4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:26 status unpacked libsmbclient:amd64 2:4.17.12+dfsg-0+deb12u1
2023-12-16 10:39:26 install libsnapd-glib-2-1:amd64 <none> 1.63-5
2023-12-16 10:39:26 status half-installed libsnapd-glib-2-1:amd64 1.63-5
2023-12-16 10:39:26 status unpacked libsnapd-glib-2-1:amd64 1.63-5
2023-12-16 10:39:26 install libudisks2-0:amd64 <none> 2.9.4-4
2023-12-16 10:39:26 status half-installed libudisks2-0:amd64 2.9.4-4
2023-12-16 10:39:26 status unpacked libudisks2-0:amd64 2.9.4-4
2023-12-16 10:39:27 install gnome-control-center-data:all <none> 1:43.6-2~deb12u1
2023-12-16 10:39:27 status half-installed gnome-control-center-data:all 1:43.6-2~deb12u1
2023-12-16 10:39:27 status unpacked gnome-control-center-data:all 1:43.6-2~deb12u1
2023-12-16 10:39:27 install gnome-control-center:amd64 <none> 1:43.6-2~deb12u1
2023-12-16 10:39:27 status half-installed gnome-control-center:amd64 1:43.6-2~deb12u1
2023-12-16 10:39:28 status unpacked gnome-control-center:amd64 1:43.6-2~deb12u1
2023-12-16 10:39:28 install libblockdev-part-err2:amd64 <none> 2.28-2
2023-12-16 10:39:28 status half-installed libblockdev-part-err2:amd64 2.28-2
2023-12-16 10:39:28 status unpacked libblockdev-part-err2:amd64 2.28-2
2023-12-16 10:39:28 install libblockdev-utils2:amd64 <none> 2.28-2
2023-12-16 10:39:28 status half-installed libblockdev-utils2:amd64 2.28-2
2023-12-16 10:39:28 status unpacked libblockdev-utils2:amd64 2.28-2
2023-12-16 10:39:28 install libparted2:amd64 <none> 3.5-3
2023-12-16 10:39:28 status half-installed libparted2:amd64 3.5-3
2023-12-16 10:39:28 status unpacked libparted2:amd64 3.5-3
2023-12-16 10:39:28 install libparted-fs-resize0:amd64 <none> 3.5-3
2023-12-16 10:39:28 status half-installed libparted-fs-resize0:amd64 3.5-3
2023-12-16 10:39:28 status unpacked libparted-fs-resize0:amd64 3.5-3
2023-12-16 10:39:28 install libblockdev-fs2:amd64 <none> 2.28-2
2023-12-16 10:39:28 status half-installed libblockdev-fs2:amd64 2.28-2
2023-12-16 10:39:28 status unpacked libblockdev-fs2:amd64 2.28-2
2023-12-16 10:39:28 install libblockdev-loop2:amd64 <none> 2.28-2
2023-12-16 10:39:28 status half-installed libblockdev-loop2:amd64 2.28-2
2023-12-16 10:39:29 status unpacked libblockdev-loop2:amd64 2.28-2
2023-12-16 10:39:29 install libblockdev-part2:amd64 <none> 2.28-2
2023-12-16 10:39:29 status half-installed libblockdev-part2:amd64 2.28-2
2023-12-16 10:39:29 status unpacked libblockdev-part2:amd64 2.28-2
2023-12-16 10:39:29 install libblockdev-swap2:amd64 <none> 2.28-2
2023-12-16 10:39:29 status half-installed libblockdev-swap2:amd64 2.28-2
2023-12-16 10:39:29 status unpacked libblockdev-swap2:amd64 2.28-2
2023-12-16 10:39:29 install parted:amd64 <none> 3.5-3
2023-12-16 10:39:29 status half-installed parted:amd64 3.5-3
2023-12-16 10:39:29 status unpacked parted:amd64 3.5-3
2023-12-16 10:39:29 install libatasmart4:amd64 <none> 0.19-5
2023-12-16 10:39:29 status half-installed libatasmart4:amd64 0.19-5
2023-12-16 10:39:29 status unpacked libatasmart4:amd64 0.19-5
2023-12-16 10:39:29 install libblockdev2:amd64 <none> 2.28-2
2023-12-16 10:39:29 status half-installed libblockdev2:amd64 2.28-2
2023-12-16 10:39:29 status unpacked libblockdev2:amd64 2.28-2
2023-12-16 10:39:29 install udisks2:amd64 <none> 2.9.4-4
2023-12-16 10:39:29 status half-installed udisks2:amd64 2.9.4-4
2023-12-16 10:39:29 status unpacked udisks2:amd64 2.9.4-4
2023-12-16 10:39:29 install gnome-disk-utility:amd64 <none> 43.0-1
2023-12-16 10:39:29 status half-installed gnome-disk-utility:amd64 43.0-1
2023-12-16 10:39:30 status unpacked gnome-disk-utility:amd64 43.0-1
2023-12-16 10:39:30 install gnome-font-viewer:amd64 <none> 43.0-1
2023-12-16 10:39:30 status half-installed gnome-font-viewer:amd64 43.0-1
2023-12-16 10:39:30 status unpacked gnome-font-viewer:amd64 43.0-1
2023-12-16 10:39:30 install gnome-logs:amd64 <none> 43.0-1
2023-12-16 10:39:30 status half-installed gnome-logs:amd64 43.0-1
2023-12-16 10:39:30 status unpacked gnome-logs:amd64 43.0-1
2023-12-16 10:39:30 install gnome-menus:amd64 <none> 3.36.0-1.1
2023-12-16 10:39:30 status half-installed gnome-menus:amd64 3.36.0-1.1
2023-12-16 10:39:30 status unpacked gnome-menus:amd64 3.36.0-1.1
2023-12-16 10:39:30 install gnome-online-accounts:amd64 <none> 3.46.0-1
2023-12-16 10:39:30 status half-installed gnome-online-accounts:amd64 3.46.0-1
2023-12-16 10:39:30 status unpacked gnome-online-accounts:amd64 3.46.0-1
2023-12-16 10:39:30 install gvfs-common:all <none> 1.50.3-1
2023-12-16 10:39:30 status half-installed gvfs-common:all 1.50.3-1
2023-12-16 10:39:30 status unpacked gvfs-common:all 1.50.3-1
2023-12-16 10:39:30 install gvfs-libs:amd64 <none> 1.50.3-1
2023-12-16 10:39:30 status half-installed gvfs-libs:amd64 1.50.3-1
2023-12-16 10:39:30 status unpacked gvfs-libs:amd64 1.50.3-1
2023-12-16 10:39:30 install libudfread0:amd64 <none> 1.1.2-1
2023-12-16 10:39:30 status half-installed libudfread0:amd64 1.1.2-1
2023-12-16 10:39:30 status unpacked libudfread0:amd64 1.1.2-1
2023-12-16 10:39:30 install libbluray2:amd64 <none> 1:1.3.4-1
2023-12-16 10:39:30 status half-installed libbluray2:amd64 1:1.3.4-1
2023-12-16 10:39:31 status unpacked libbluray2:amd64 1:1.3.4-1
2023-12-16 10:39:31 install gvfs-daemons:amd64 <none> 1.50.3-1
2023-12-16 10:39:31 status half-installed gvfs-daemons:amd64 1.50.3-1
2023-12-16 10:39:31 status unpacked gvfs-daemons:amd64 1.50.3-1
2023-12-16 10:39:31 install gvfs:amd64 <none> 1.50.3-1
2023-12-16 10:39:31 status half-installed gvfs:amd64 1.50.3-1
2023-12-16 10:39:31 status unpacked gvfs:amd64 1.50.3-1
2023-12-16 10:39:31 install gnome-shell-extensions:all <none> 43.1-1
2023-12-16 10:39:31 status half-installed gnome-shell-extensions:all 43.1-1
2023-12-16 10:39:31 status unpacked gnome-shell-extensions:all 43.1-1
2023-12-16 10:39:31 install gnome-software-common:all <none> 43.5-1~deb12u1
2023-12-16 10:39:31 status half-installed gnome-software-common:all 43.5-1~deb12u1
2023-12-16 10:39:32 status unpacked gnome-software-common:all 43.5-1~deb12u1
2023-12-16 10:39:32 install libcairo-perl:amd64 <none> 1.109-3+b1
2023-12-16 10:39:32 status half-installed libcairo-perl:amd64 1.109-3+b1
2023-12-16 10:39:32 status unpacked libcairo-perl:amd64 1.109-3+b1
2023-12-16 10:39:32 install libextutils-depends-perl:all <none> 0.8001-2
2023-12-16 10:39:32 status half-installed libextutils-depends-perl:all 0.8001-2
2023-12-16 10:39:32 status unpacked libextutils-depends-perl:all 0.8001-2
2023-12-16 10:39:32 install libglib-perl:amd64 <none> 3:1.329.3-2+b2
2023-12-16 10:39:32 status half-installed libglib-perl:amd64 3:1.329.3-2+b2
2023-12-16 10:39:32 status unpacked libglib-perl:amd64 3:1.329.3-2+b2
2023-12-16 10:39:32 install libcairo-gobject-perl:amd64 <none> 1.005-4
2023-12-16 10:39:32 status half-installed libcairo-gobject-perl:amd64 1.005-4
2023-12-16 10:39:33 status unpacked libcairo-gobject-perl:amd64 1.005-4
2023-12-16 10:39:33 install libglib-object-introspection-perl:amd64 <none> 0.049-3
2023-12-16 10:39:33 status half-installed libglib-object-introspection-perl:amd64 0.049-3
2023-12-16 10:39:33 status unpacked libglib-object-introspection-perl:amd64 0.049-3
2023-12-16 10:39:33 install libgtk3-perl:all <none> 0.038-3
2023-12-16 10:39:33 status half-installed libgtk3-perl:all 0.038-3
2023-12-16 10:39:33 status unpacked libgtk3-perl:all 0.038-3
2023-12-16 10:39:33 install packagekit:amd64 <none> 1.2.6-5
2023-12-16 10:39:33 status half-installed packagekit:amd64 1.2.6-5
2023-12-16 10:39:33 status unpacked packagekit:amd64 1.2.6-5
2023-12-16 10:39:33 install python3-dateutil:all <none> 2.8.2-2
2023-12-16 10:39:33 status half-installed python3-dateutil:all 2.8.2-2
2023-12-16 10:39:33 status unpacked python3-dateutil:all 2.8.2-2
2023-12-16 10:39:33 install python3-distro-info:all <none> 1.5+deb12u1
2023-12-16 10:39:33 status half-installed python3-distro-info:all 1.5+deb12u1
2023-12-16 10:39:33 status unpacked python3-distro-info:all 1.5+deb12u1
2023-12-16 10:39:33 install lsb-release:all <none> 12.0-1
2023-12-16 10:39:33 status half-installed lsb-release:all 12.0-1
2023-12-16 10:39:33 status unpacked lsb-release:all 12.0-1
2023-12-16 10:39:33 install python3-lazr.uri:all <none> 1.0.6-3
2023-12-16 10:39:33 status half-installed python3-lazr.uri:all 1.0.6-3
2023-12-16 10:39:33 status unpacked python3-lazr.uri:all 1.0.6-3
2023-12-16 10:39:33 install python3-wadllib:all <none> 1.3.6-4
2023-12-16 10:39:33 status half-installed python3-wadllib:all 1.3.6-4
2023-12-16 10:39:33 status unpacked python3-wadllib:all 1.3.6-4
2023-12-16 10:39:33 install python3-distro:all <none> 1.8.0-1
2023-12-16 10:39:33 status half-installed python3-distro:all 1.8.0-1
2023-12-16 10:39:33 status unpacked python3-distro:all 1.8.0-1
2023-12-16 10:39:33 install python3-blinker:all <none> 1.5-1
2023-12-16 10:39:33 status half-installed python3-blinker:all 1.5-1
2023-12-16 10:39:33 status unpacked python3-blinker:all 1.5-1
2023-12-16 10:39:33 install python3-cffi-backend:amd64 <none> 1.15.1-5+b1
2023-12-16 10:39:33 status half-installed python3-cffi-backend:amd64 1.15.1-5+b1
2023-12-16 10:39:33 status unpacked python3-cffi-backend:amd64 1.15.1-5+b1
2023-12-16 10:39:33 install python3-cryptography:amd64 <none> 38.0.4-3
2023-12-16 10:39:33 status half-installed python3-cryptography:amd64 38.0.4-3
2023-12-16 10:39:34 status unpacked python3-cryptography:amd64 38.0.4-3
2023-12-16 10:39:34 install python3-jwt:all <none> 2.6.0-1
2023-12-16 10:39:34 status half-installed python3-jwt:all 2.6.0-1
2023-12-16 10:39:34 status unpacked python3-jwt:all 2.6.0-1
2023-12-16 10:39:34 install python3-oauthlib:all <none> 3.2.2-1
2023-12-16 10:39:34 status half-installed python3-oauthlib:all 3.2.2-1
2023-12-16 10:39:34 status unpacked python3-oauthlib:all 3.2.2-1
2023-12-16 10:39:34 install python3-lazr.restfulclient:all <none> 0.14.5-1
2023-12-16 10:39:34 status half-installed python3-lazr.restfulclient:all 0.14.5-1
2023-12-16 10:39:34 status unpacked python3-lazr.restfulclient:all 0.14.5-1
2023-12-16 10:39:34 install python3-software-properties:all <none> 0.99.30-4
2023-12-16 10:39:34 status half-installed python3-software-properties:all 0.99.30-4
2023-12-16 10:39:34 status unpacked python3-software-properties:all 0.99.30-4
2023-12-16 10:39:34 install python3-dbus:amd64 <none> 1.3.2-4+b1
2023-12-16 10:39:34 status half-installed python3-dbus:amd64 1.3.2-4+b1
2023-12-16 10:39:34 status unpacked python3-dbus:amd64 1.3.2-4+b1
2023-12-16 10:39:34 install software-properties-common:all <none> 0.99.30-4
2023-12-16 10:39:34 status half-installed software-properties-common:all 0.99.30-4
2023-12-16 10:39:34 status unpacked software-properties-common:all 0.99.30-4
2023-12-16 10:39:34 install software-properties-gtk:all <none> 0.99.30-4
2023-12-16 10:39:34 status half-installed software-properties-gtk:all 0.99.30-4
2023-12-16 10:39:34 status unpacked software-properties-gtk:all 0.99.30-4
2023-12-16 10:39:34 install gnome-software:amd64 <none> 43.5-1~deb12u1
2023-12-16 10:39:34 status half-installed gnome-software:amd64 43.5-1~deb12u1
2023-12-16 10:39:35 status unpacked gnome-software:amd64 43.5-1~deb12u1
2023-12-16 10:39:35 install nautilus-data:all <none> 43.2-1
2023-12-16 10:39:35 status half-installed nautilus-data:all 43.2-1
2023-12-16 10:39:36 status unpacked nautilus-data:all 43.2-1
2023-12-16 10:39:36 install tracker:amd64 <none> 3.4.2-1
2023-12-16 10:39:36 status half-installed tracker:amd64 3.4.2-1
2023-12-16 10:39:36 status unpacked tracker:amd64 3.4.2-1
2023-12-16 10:39:36 install libcue2:amd64 <none> 2.2.1-4+deb12u1
2023-12-16 10:39:36 status half-installed libcue2:amd64 2.2.1-4+deb12u1
2023-12-16 10:39:36 status unpacked libcue2:amd64 2.2.1-4+deb12u1
2023-12-16 10:39:36 install libexiv2-27:amd64 <none> 0.27.6-1
2023-12-16 10:39:36 status half-installed libexiv2-27:amd64 0.27.6-1
2023-12-16 10:39:36 status unpacked libexiv2-27:amd64 0.27.6-1
2023-12-16 10:39:37 install libgexiv2-2:amd64 <none> 0.14.0-1+b1
2023-12-16 10:39:37 status half-installed libgexiv2-2:amd64 0.14.0-1+b1
2023-12-16 10:39:37 status unpacked libgexiv2-2:amd64 0.14.0-1+b1
2023-12-16 10:39:37 install libgif7:amd64 <none> 5.2.1-2.5
2023-12-16 10:39:37 status half-installed libgif7:amd64 5.2.1-2.5
2023-12-16 10:39:37 status unpacked libgif7:amd64 5.2.1-2.5
2023-12-16 10:39:37 install libgsf-1-common:all <none> 1.14.50-1
2023-12-16 10:39:37 status half-installed libgsf-1-common:all 1.14.50-1
2023-12-16 10:39:37 status unpacked libgsf-1-common:all 1.14.50-1
2023-12-16 10:39:38 install libgsf-1-114:amd64 <none> 1.14.50-1
2023-12-16 10:39:38 status half-installed libgsf-1-114:amd64 1.14.50-1
2023-12-16 10:39:38 status unpacked libgsf-1-114:amd64 1.14.50-1
2023-12-16 10:39:38 install libiptcdata0:amd64 <none> 1.0.5-2.3
2023-12-16 10:39:38 status half-installed libiptcdata0:amd64 1.0.5-2.3
2023-12-16 10:39:38 status unpacked libiptcdata0:amd64 1.0.5-2.3
2023-12-16 10:39:38 install usb.ids:all <none> 2023.05.17-0+deb12u1
2023-12-16 10:39:38 status half-installed usb.ids:all 2023.05.17-0+deb12u1
2023-12-16 10:39:38 status unpacked usb.ids:all 2023.05.17-0+deb12u1
2023-12-16 10:39:38 install libosinfo-l10n:all <none> 1.10.0-2
2023-12-16 10:39:38 status half-installed libosinfo-l10n:all 1.10.0-2
2023-12-16 10:39:38 status unpacked libosinfo-l10n:all 1.10.0-2
2023-12-16 10:39:38 install osinfo-db:all <none> 0.20221130-2
2023-12-16 10:39:38 status half-installed osinfo-db:all 0.20221130-2
2023-12-16 10:39:39 status unpacked osinfo-db:all 0.20221130-2
2023-12-16 10:39:39 install libosinfo-1.0-0:amd64 <none> 1.10.0-2
2023-12-16 10:39:39 status half-installed libosinfo-1.0-0:amd64 1.10.0-2
2023-12-16 10:39:39 status unpacked libosinfo-1.0-0:amd64 1.10.0-2
2023-12-16 10:39:39 install tracker-extract:amd64 <none> 3.4.3-1
2023-12-16 10:39:39 status half-installed tracker-extract:amd64 3.4.3-1
2023-12-16 10:39:39 status unpacked tracker-extract:amd64 3.4.3-1
2023-12-16 10:39:39 install tracker-miner-fs:amd64 <none> 3.4.3-1
2023-12-16 10:39:39 status half-installed tracker-miner-fs:amd64 3.4.3-1
2023-12-16 10:39:39 status unpacked tracker-miner-fs:amd64 3.4.3-1
2023-12-16 10:39:39 install libportal-gtk4-1:amd64 <none> 0.6-4
2023-12-16 10:39:39 status half-installed libportal-gtk4-1:amd64 0.6-4
2023-12-16 10:39:39 status unpacked libportal-gtk4-1:amd64 0.6-4
2023-12-16 10:39:39 install nautilus:amd64 <none> 43.2-1
2023-12-16 10:39:39 status half-installed nautilus:amd64 43.2-1
2023-12-16 10:39:39 status unpacked nautilus:amd64 43.2-1
2023-12-16 10:39:39 install gstreamer1.0-gtk3:amd64 <none> 1.22.0-5+deb12u1
2023-12-16 10:39:39 status half-installed gstreamer1.0-gtk3:amd64 1.22.0-5+deb12u1
2023-12-16 10:39:39 status unpacked gstreamer1.0-gtk3:amd64 1.22.0-5+deb12u1
2023-12-16 10:39:40 install gnome-sushi:amd64 <none> 43.0-2
2023-12-16 10:39:40 status half-installed gnome-sushi:amd64 43.0-2
2023-12-16 10:39:40 status unpacked gnome-sushi:amd64 43.0-2
2023-12-16 10:39:40 install libsigc++-2.0-0v5:amd64 <none> 2.12.0-1
2023-12-16 10:39:40 status half-installed libsigc++-2.0-0v5:amd64 2.12.0-1
2023-12-16 10:39:40 status unpacked libsigc++-2.0-0v5:amd64 2.12.0-1
2023-12-16 10:39:40 install libglibmm-2.4-1v5:amd64 <none> 2.66.5-2
2023-12-16 10:39:40 status half-installed libglibmm-2.4-1v5:amd64 2.66.5-2
2023-12-16 10:39:40 status unpacked libglibmm-2.4-1v5:amd64 2.66.5-2
2023-12-16 10:39:40 install libatkmm-1.6-1v5:amd64 <none> 2.28.3-1
2023-12-16 10:39:40 status half-installed libatkmm-1.6-1v5:amd64 2.28.3-1
2023-12-16 10:39:40 status unpacked libatkmm-1.6-1v5:amd64 2.28.3-1
2023-12-16 10:39:40 install libcairomm-1.0-1v5:amd64 <none> 1.14.4-2
2023-12-16 10:39:40 status half-installed libcairomm-1.0-1v5:amd64 1.14.4-2
2023-12-16 10:39:40 status unpacked libcairomm-1.0-1v5:amd64 1.14.4-2
2023-12-16 10:39:40 install libpangomm-1.4-1v5:amd64 <none> 2.46.3-1
2023-12-16 10:39:40 status half-installed libpangomm-1.4-1v5:amd64 2.46.3-1
2023-12-16 10:39:40 status unpacked libpangomm-1.4-1v5:amd64 2.46.3-1
2023-12-16 10:39:40 install libgtkmm-3.0-1v5:amd64 <none> 3.24.7-1
2023-12-16 10:39:40 status half-installed libgtkmm-3.0-1v5:amd64 3.24.7-1
2023-12-16 10:39:41 status unpacked libgtkmm-3.0-1v5:amd64 3.24.7-1
2023-12-16 10:39:41 install gnome-system-monitor:amd64 <none> 42.0-2
2023-12-16 10:39:41 status half-installed gnome-system-monitor:amd64 42.0-2
2023-12-16 10:39:41 status unpacked gnome-system-monitor:amd64 42.0-2
2023-12-16 10:39:41 install libeditorconfig0:amd64 <none> 0.12.6-0.1
2023-12-16 10:39:41 status half-installed libeditorconfig0:amd64 0.12.6-0.1
2023-12-16 10:39:41 status unpacked libeditorconfig0:amd64 0.12.6-0.1
2023-12-16 10:39:41 install gnome-text-editor:amd64 <none> 43.2-1
